user_id,date,department,role,tool_used,prompt_category,prompts_used,task_type,tasks_completed,time_spent_minutes,estimated_time_saved_minutes,manual_time_estimate_minutes,cost_per_hour,ai_tool_cost,accuracy_score,task_complexity,output_quality_score,revision_count,error_rate,ai_adoption_level,automation_level,training_hours,experience_with_ai_months,data_sensitivity,security_review_required,compliance_flag,team,location,employment_type,salary_band,ai_generated_content_percent,cluster,user_segment
3038,2025-11-08,Customer Support,Finance Analyst,ChatGPT,Coding,2,Research,8,10,232,197,32,3.59,0.99,Medium,8,2,0.12,High,Fully Automated,32,31,Internal,No,No,Data,USA,Contract,Low,76,2,High AI Users
3228,2025-03-25,Operations,Analyst,ChatGPT,Documentation,39,Data Analysis,1,33,209,144,66,3.3,0.77,Low,9,3,0.09,Medium,Semi-Automated,6,23,Internal,Yes,No,Support,India,Intern,Low,22,2,High AI Users
1144,2024-04-22,HR,Developer,ChatGPT,Coding,23,Debugging,1,25,11,151,81,0.71,0.63,Medium,8,0,0.29,High,Fully Automated,24,4,Confidential,No,No,Support,Canada,Intern,Medium,26,1,Moderate Users
2850,2025-07-23,Product,Recruiter,Perplexity,Brainstorming,37,Email Writing,4,119,47,104,48,4.64,0.7,Low,8,1,0.18,High,Manual,9,29,Internal,No,No,Frontend,Australia,Intern,Medium,78,0,Low AI Users
4336,2025-04-24,Sales,Data Scientist,ChatGPT,Coding,32,Debugging,4,119,105,142,75,2.03,0.51,Low,8,1,0.1,High,Semi-Automated,26,1,Internal,No,No,Sales Ops,Germany,Intern,High,85,1,Moderate Users
1734,2025-04-13,Marketing,Recruiter,Gemini,Customer Support,1,Coding,9,30,2,239,53,2.04,0.93,High,9,0,0.12,High,Fully Automated,31,11,Confidential,No,Yes,HR Ops,UK,Intern,High,25,2,High AI Users
3453,2024-12-31,Marketing,Finance Analyst,Gemini,Email Drafting,16,Documentation,3,16,236,148,27,4.75,0.57,Low,9,1,0.01,Medium,Fully Automated,6,19,Confidential,Yes,Yes,Marketing Ops,USA,Contract,High,14,1,Moderate Users
3860,2024-12-04,Engineering,Support Agent,ChatGPT,Reporting,35,Testing,7,42,11,147,97,0.6,0.92,Medium,7,3,0.23,High,Manual,39,35,Confidential,Yes,Yes,IT Admin,Germany,Contract,Low,70,2,High AI Users
4016,2024-06-24,Engineering,Finance Analyst,Perplexity,Content Writing,23,Research,7,60,162,282,46,4.36,0.65,High,5,1,0.03,Low,Semi-Automated,13,22,Internal,No,Yes,Marketing Ops,UK,Full-time,High,85,1,Moderate Users
4002,2024-10-22,Engineering,Analyst,ChatGPT,Coding,20,Email Writing,6,111,217,82,35,0.57,0.51,High,7,1,0.21,Low,Manual,17,30,Public,Yes,No,Data,USA,Full-time,High,67,1,Moderate Users
4919,2025-09-17,IT,Support Agent,Gemini,Coding,15,Testing,7,68,209,296,67,2.45,0.56,Medium,5,3,0.26,Medium,Manual,2,20,Internal,No,Yes,Data,UK,Intern,Medium,44,1,Moderate Users
3531,2024-04-03,HR,HR Specialist,Gemini,Customer Support,25,Email Writing,6,115,58,110,95,4.39,0.56,High,5,4,0.26,Medium,Manual,2,11,Internal,No,Yes,Backend,Australia,Intern,Medium,98,1,Moderate Users
3529,2024-12-20,Customer Support,Manager,Claude,Brainstorming,14,Coding,8,31,119,38,40,3.59,0.87,Low,6,0,0.18,Low,Manual,21,5,Internal,Yes,Yes,Sales Ops,Canada,Contract,Low,73,2,High AI Users
4308,2024-03-08,Finance,Recruiter,ChatGPT,Documentation,20,Testing,1,102,234,139,87,3.07,0.6,High,9,2,0.26,High,Semi-Automated,33,23,Confidential,Yes,Yes,Support,USA,Contract,High,48,1,Moderate Users
4596,2024-05-28,Customer Support,Support Agent,Claude,Data Analysis,35,Email Writing,9,106,152,114,72,2.39,0.66,High,5,1,0.25,High,Manual,21,18,Internal,Yes,Yes,Marketing Ops,Australia,Contract,Low,18,0,Low AI Users
3386,2024-01-05,Customer Support,Recruiter,Gemini,Email Drafting,17,Debugging,7,45,106,190,87,4.08,0.65,Medium,9,2,0.01,Medium,Semi-Automated,22,10,Confidential,No,Yes,HR Ops,Germany,Full-time,Medium,67,1,Moderate Users
3315,2024-09-02,Operations,Developer,Gemini,Documentation,25,Debugging,8,63,125,244,30,1.28,0.54,Medium,5,1,0.02,High,Semi-Automated,32,14,Internal,Yes,Yes,HR Ops,India,Contract,Medium,39,1,Moderate Users
3313,2025-11-06,Finance,HR Specialist,Claude,Brainstorming,33,Data Analysis,4,63,87,191,69,3.24,0.62,High,8,1,0.03,Low,Semi-Automated,23,34,Confidential,No,No,Marketing Ops,Australia,Full-time,Medium,28,1,Moderate Users
1527,2025-10-08,IT,Support Agent,Copilot,Customer Support,4,Documentation,3,59,72,50,96,4.42,0.73,Medium,5,2,0.09,High,Semi-Automated,1,24,Internal,Yes,Yes,Support,UK,Contract,High,70,1,Moderate Users
4163,2025-03-19,Customer Support,Analyst,Claude,Email Drafting,9,Testing,5,110,32,62,41,2.54,0.8,Medium,7,4,0.16,Low,Semi-Automated,11,8,Confidential,Yes,No,IT Admin,Canada,Full-time,High,65,0,Low AI Users
4319,2024-07-02,Engineering,Finance Analyst,Claude,Reporting,7,Debugging,3,35,211,180,63,1.33,0.85,High,9,3,0.19,Low,Fully Automated,13,24,Public,Yes,No,IT Admin,India,Contract,High,36,2,High AI Users
4090,2024-10-13,Product,Product Manager,Claude,Research,29,Research,2,30,141,103,40,3.26,0.73,Low,8,4,0.12,High,Manual,15,8,Confidential,Yes,No,Backend,UK,Full-time,Low,95,2,High AI Users
3919,2024-07-30,Marketing,Finance Analyst,Copilot,Data Analysis,10,Research,1,41,193,164,22,2.79,0.81,Low,9,3,0.19,Medium,Manual,8,24,Public,No,No,Support,Canada,Intern,Low,32,2,High AI Users
4461,2025-06-20,Finance,Manager,ChatGPT,Reporting,1,Coding,2,60,200,86,91,0.56,0.8,Low,5,3,0.02,Low,Fully Automated,0,4,Confidential,Yes,Yes,Data,India,Intern,Medium,38,2,High AI Users
2411,2025-11-26,HR,Analyst,ChatGPT,Coding,26,Data Analysis,3,87,191,253,70,1.35,0.74,Low,7,2,0.12,Medium,Manual,25,20,Confidential,Yes,Yes,Marketing Ops,India,Intern,Low,96,0,Low AI Users
3973,2024-08-04,Finance,Finance Analyst,Gemini,Data Analysis,11,Research,6,78,125,51,75,2.82,0.53,Medium,7,0,0.06,Medium,Manual,2,7,Internal,Yes,No,Marketing Ops,Germany,Intern,Low,90,1,Moderate Users
4686,2025-04-29,Product,Analyst,Copilot,Coding,27,Email Writing,3,70,130,170,42,3.51,0.54,Low,8,2,0.13,High,Fully Automated,23,27,Public,No,Yes,Marketing Ops,Canada,Full-time,High,17,1,Moderate Users
2118,2024-11-30,Engineering,Analyst,Copilot,Data Analysis,33,Documentation,7,92,70,83,93,4.3,0.6,High,6,1,0.06,Medium,Fully Automated,27,35,Public,No,Yes,Support,Australia,Intern,High,83,1,Moderate Users
1429,2025-11-04,Product,Finance Analyst,Claude,Email Drafting,22,Testing,9,15,152,151,76,2.95,0.92,Low,6,3,0.14,High,Manual,20,15,Confidential,No,No,Backend,Canada,Full-time,Medium,38,2,High AI Users
3842,2024-06-20,Marketing,Developer,ChatGPT,Customer Support,27,Coding,6,86,7,245,44,2.67,0.65,High,5,4,0.25,Medium,Semi-Automated,39,6,Confidential,Yes,Yes,Frontend,Germany,Contract,High,45,1,Moderate Users
3988,2025-06-02,Sales,Finance Analyst,Gemini,Data Analysis,22,Email Writing,7,99,19,126,20,1.99,0.53,Low,9,4,0.21,High,Manual,23,8,Confidential,Yes,Yes,Sales Ops,Canada,Full-time,Medium,63,1,Moderate Users
4796,2025-09-06,Operations,Product Manager,Claude,Coding,32,Testing,8,97,186,186,59,1.72,1.0,Medium,7,1,0.23,Low,Manual,19,29,Confidential,Yes,Yes,Frontend,Germany,Contract,Medium,91,0,Low AI Users
2060,2024-11-02,Product,Analyst,Gemini,Research,30,Documentation,2,97,217,72,63,4.0,0.63,Medium,9,0,0.13,High,Manual,1,12,Public,Yes,No,IT Admin,Germany,Intern,Medium,71,1,Moderate Users
2416,2024-06-01,Operations,Support Agent,Perplexity,Research,24,Data Analysis,3,80,175,216,79,3.06,0.92,Low,6,4,0.08,Medium,Semi-Automated,8,28,Public,No,Yes,Sales Ops,Canada,Full-time,High,75,0,Low AI Users
2596,2025-05-01,HR,HR Specialist,Gemini,Customer Support,12,Debugging,9,99,237,68,86,2.0,0.8,Low,9,0,0.05,Low,Fully Automated,26,22,Confidential,No,Yes,Finance Ops,India,Intern,Low,10,0,Low AI Users
4362,2025-11-12,Sales,Product Manager,Claude,Customer Support,38,Email Writing,4,16,76,213,45,2.38,0.99,Low,6,0,0.09,High,Fully Automated,18,21,Confidential,Yes,Yes,Data,USA,Contract,Low,40,2,High AI Users
2897,2025-02-14,Marketing,Recruiter,Perplexity,Reporting,37,Debugging,3,83,173,95,88,3.73,0.85,Medium,6,4,0.16,High,Semi-Automated,10,2,Internal,No,No,HR Ops,Germany,Intern,Medium,30,0,Low AI Users
3350,2025-02-24,IT,Sales Executive,Gemini,Reporting,18,Coding,7,53,146,246,20,4.42,0.97,High,8,1,0.03,Low,Manual,14,23,Internal,No,No,IT Admin,UK,Contract,Medium,54,2,High AI Users
2779,2024-11-06,IT,Sales Executive,Copilot,Data Analysis,31,Testing,9,59,39,124,70,4.82,0.88,Medium,9,0,0.04,Low,Fully Automated,13,21,Internal,Yes,Yes,HR Ops,Canada,Full-time,Low,74,2,High AI Users
4988,2025-05-01,Customer Support,HR Specialist,Claude,Content Writing,12,Coding,2,58,200,277,93,0.59,0.87,High,9,2,0.27,Low,Fully Automated,12,23,Internal,Yes,No,Data,UK,Full-time,Medium,48,2,High AI Users
3448,2025-05-14,Finance,Manager,Claude,Data Analysis,23,Documentation,4,110,116,295,35,1.66,0.94,Medium,6,3,0.03,High,Manual,25,2,Public,Yes,Yes,Finance Ops,Canada,Intern,Low,39,0,Low AI Users
3870,2025-07-21,HR,Data Scientist,Gemini,Email Drafting,10,Debugging,6,84,178,62,73,4.63,0.78,Low,6,2,0.16,High,Fully Automated,28,12,Internal,No,No,HR Ops,Australia,Full-time,Low,37,0,Low AI Users
3391,2024-04-01,Engineering,Developer,ChatGPT,Email Drafting,35,Research,2,42,202,218,44,1.06,0.75,Medium,9,1,0.29,Low,Semi-Automated,10,2,Public,No,No,Frontend,USA,Contract,Medium,63,2,High AI Users
3910,2025-11-04,Operations,HR Specialist,Claude,Reporting,33,Testing,9,72,90,167,70,3.71,0.88,Low,9,2,0.03,Medium,Semi-Automated,30,7,Internal,No,Yes,Backend,Germany,Contract,High,87,0,Low AI Users
1517,2025-10-30,Sales,Support Agent,Copilot,Content Writing,14,Report Generation,2,38,51,32,27,0.56,0.68,Low,6,1,0.28,High,Fully Automated,31,26,Public,Yes,No,Finance Ops,India,Full-time,Medium,27,1,Moderate Users
2400,2025-05-07,Marketing,Finance Analyst,Perplexity,Data Analysis,21,Debugging,7,75,120,247,45,2.18,0.53,Medium,8,1,0.26,Medium,Manual,0,32,Public,Yes,No,Data,Australia,Full-time,Low,89,1,Moderate Users
4889,2025-11-18,Customer Support,Support Agent,ChatGPT,Documentation,13,Email Writing,5,107,97,249,62,1.59,0.88,Medium,8,0,0.08,Medium,Manual,4,22,Public,Yes,No,Data,India,Full-time,High,68,0,Low AI Users
1164,2024-03-12,Marketing,Product Manager,Claude,Customer Support,24,Report Generation,3,56,230,275,74,0.68,0.62,High,5,0,0.17,Low,Manual,22,13,Internal,Yes,Yes,Sales Ops,UK,Contract,Medium,46,1,Moderate Users
4084,2024-03-17,Marketing,Manager,Gemini,Research,12,Documentation,5,16,177,259,97,3.98,0.74,Medium,8,0,0.02,Medium,Manual,25,20,Public,No,No,Backend,Germany,Intern,Medium,12,2,High AI Users
3072,2024-02-15,Product,Analyst,Claude,Email Drafting,30,Data Analysis,9,75,154,182,32,1.65,0.75,Low,5,0,0.3,Low,Fully Automated,31,25,Confidential,Yes,No,Marketing Ops,UK,Intern,High,13,0,Low AI Users
4807,2025-05-29,Product,HR Specialist,ChatGPT,Research,18,Email Writing,5,69,203,111,72,2.92,0.86,Medium,6,0,0.12,High,Fully Automated,0,16,Public,Yes,Yes,IT Admin,India,Full-time,Low,25,0,Low AI Users
2146,2024-11-29,Product,Analyst,Copilot,Documentation,8,Research,7,46,167,292,60,3.45,0.87,Low,6,3,0.13,High,Fully Automated,2,28,Confidential,No,No,Marketing Ops,Germany,Contract,Low,45,2,High AI Users
1128,2024-08-02,Sales,Support Agent,Perplexity,Reporting,17,Research,6,44,213,57,95,2.8,0.72,Low,6,3,0.06,Medium,Fully Automated,2,7,Public,No,Yes,Support,Australia,Contract,High,22,2,High AI Users
3864,2024-03-17,Customer Support,Developer,Claude,Content Writing,17,Email Writing,5,74,112,138,55,3.05,0.91,High,7,3,0.26,Medium,Manual,0,22,Internal,Yes,No,Support,UK,Contract,High,95,0,Low AI Users
2657,2025-05-03,Product,HR Specialist,Claude,Brainstorming,7,Email Writing,1,77,126,162,69,0.91,0.84,Medium,6,0,0.27,Medium,Semi-Automated,8,19,Confidential,No,No,Sales Ops,Canada,Full-time,Medium,90,0,Low AI Users
4618,2024-08-18,IT,HR Specialist,ChatGPT,Brainstorming,16,Research,2,12,98,77,86,3.46,0.73,Medium,9,1,0.25,Low,Fully Automated,37,4,Public,Yes,No,IT Admin,Australia,Intern,High,26,2,High AI Users
2017,2024-02-19,Marketing,Recruiter,Perplexity,Content Writing,36,Testing,6,12,129,229,96,1.32,0.95,Low,9,4,0.28,High,Semi-Automated,7,12,Public,Yes,Yes,Marketing Ops,Australia,Intern,High,31,2,High AI Users
1594,2025-10-22,Customer Support,Support Agent,Perplexity,Documentation,36,Debugging,4,75,95,252,69,4.99,0.58,Medium,9,1,0.04,Low,Fully Automated,9,35,Confidential,No,Yes,Backend,UK,Full-time,Medium,11,1,Moderate Users
2332,2024-04-16,Sales,Developer,Claude,Email Drafting,11,Email Writing,1,95,67,295,94,3.48,0.84,High,6,0,0.14,Medium,Semi-Automated,28,33,Public,Yes,Yes,Frontend,India,Contract,Medium,15,0,Low AI Users
3483,2025-03-07,HR,Analyst,ChatGPT,Reporting,20,Documentation,1,6,132,199,70,1.64,0.81,High,5,0,0.01,Low,Manual,16,24,Confidential,Yes,No,Finance Ops,UK,Full-time,Medium,21,2,High AI Users
1181,2025-11-28,Operations,Data Scientist,Copilot,Email Drafting,6,Data Analysis,2,27,94,235,98,2.36,0.81,Low,8,4,0.13,Medium,Fully Automated,33,20,Public,No,Yes,Support,Australia,Full-time,High,87,2,High AI Users
2611,2025-05-12,Operations,Sales Executive,Perplexity,Email Drafting,17,Data Analysis,2,60,59,221,20,1.45,0.75,High,5,0,0.28,High,Fully Automated,1,33,Confidential,Yes,Yes,Frontend,India,Contract,Low,50,1,Moderate Users
3663,2024-01-07,Product,Developer,ChatGPT,Research,17,Documentation,6,104,50,92,95,1.56,0.74,Medium,6,0,0.03,Medium,Manual,12,35,Confidential,Yes,Yes,Frontend,Australia,Contract,Low,92,0,Low AI Users
1743,2024-10-18,Operations,Recruiter,Perplexity,Coding,16,Documentation,4,26,124,148,55,4.61,0.81,Low,7,0,0.16,Medium,Fully Automated,0,14,Public,No,Yes,Sales Ops,Germany,Full-time,High,82,2,High AI Users
2838,2024-12-07,Engineering,Recruiter,ChatGPT,Brainstorming,6,Email Writing,7,42,46,112,99,4.54,0.92,High,6,0,0.1,High,Semi-Automated,5,15,Internal,No,No,Support,Australia,Full-time,Low,34,2,High AI Users
3090,2024-10-06,Finance,Manager,Perplexity,Content Writing,8,Research,2,26,190,106,90,3.42,0.58,High,6,2,0.23,Medium,Fully Automated,8,35,Confidential,Yes,Yes,Frontend,Australia,Intern,High,59,1,Moderate Users
3451,2025-06-19,Customer Support,Sales Executive,Copilot,Customer Support,27,Testing,2,5,166,280,41,4.38,0.75,High,5,4,0.24,Low,Semi-Automated,20,6,Confidential,No,No,HR Ops,Germany,Contract,Medium,85,2,High AI Users
2952,2024-11-07,HR,Finance Analyst,Gemini,Content Writing,31,Debugging,5,41,110,266,86,1.22,0.86,High,5,3,0.05,High,Manual,19,34,Confidential,No,Yes,Marketing Ops,Australia,Intern,Medium,49,2,High AI Users
1604,2025-12-25,IT,Analyst,ChatGPT,Reporting,21,Email Writing,6,75,89,129,47,4.88,0.81,Low,9,1,0.16,Medium,Fully Automated,4,21,Internal,Yes,No,Data,Germany,Intern,Medium,66,0,Low AI Users
3703,2025-12-01,HR,Developer,Gemini,Coding,32,Data Analysis,4,106,187,83,92,4.12,0.89,Low,6,1,0.11,Medium,Manual,10,30,Internal,Yes,No,Frontend,Australia,Intern,High,36,0,Low AI Users
2789,2025-05-05,Operations,Developer,Claude,Email Drafting,22,Documentation,1,82,117,141,80,2.45,0.63,Low,7,3,0.21,Low,Semi-Automated,4,11,Public,Yes,No,Data,Canada,Full-time,Medium,58,1,Moderate Users
2613,2024-03-17,Marketing,HR Specialist,Copilot,Brainstorming,27,Debugging,6,103,226,33,98,1.87,0.7,Medium,8,0,0.15,High,Manual,5,2,Confidential,Yes,No,Support,Germany,Intern,Low,21,0,Low AI Users
1262,2024-05-03,Sales,Support Agent,Claude,Research,24,Report Generation,8,111,19,158,62,1.28,0.55,Medium,6,0,0.29,Medium,Manual,17,3,Confidential,Yes,Yes,Backend,India,Intern,Low,31,1,Moderate Users
3117,2024-10-10,Marketing,Developer,Copilot,Email Drafting,4,Documentation,1,82,27,149,90,1.93,0.86,High,9,0,0.24,High,Manual,3,21,Public,No,Yes,Support,India,Contract,Low,33,0,Low AI Users
1660,2025-11-02,IT,Finance Analyst,Gemini,Research,27,Report Generation,5,12,163,275,44,3.41,0.54,Low,8,3,0.08,Medium,Manual,25,28,Internal,No,No,Frontend,UK,Full-time,High,41,1,Moderate Users
2315,2025-04-26,Marketing,Recruiter,Claude,Reporting,12,Email Writing,1,107,25,69,80,0.59,0.64,High,5,2,0.24,Low,Fully Automated,12,4,Public,Yes,Yes,HR Ops,Australia,Intern,Medium,56,1,Moderate Users
4285,2024-08-11,Product,Recruiter,Claude,Customer Support,20,Research,8,68,16,239,75,1.88,1.0,Low,6,1,0.24,Low,Fully Automated,31,26,Internal,Yes,No,HR Ops,Canada,Full-time,Low,33,0,Low AI Users
3919,2024-03-18,Sales,Analyst,Gemini,Documentation,35,Testing,8,24,72,37,24,0.6,0.65,Medium,7,1,0.05,Medium,Fully Automated,13,24,Internal,No,Yes,Frontend,UK,Contract,High,73,1,Moderate Users
1821,2025-08-30,Marketing,Finance Analyst,ChatGPT,Email Drafting,35,Testing,4,81,57,110,24,2.55,0.81,Low,5,3,0.29,Low,Fully Automated,16,10,Confidential,No,No,Data,Canada,Full-time,Medium,75,0,Low AI Users
3194,2025-07-10,Customer Support,Data Scientist,Claude,Reporting,13,Coding,8,79,125,44,57,3.63,0.66,Medium,9,2,0.18,Low,Semi-Automated,38,17,Public,No,Yes,Sales Ops,USA,Full-time,High,89,1,Moderate Users
3072,2024-03-09,Sales,Support Agent,Perplexity,Content Writing,3,Data Analysis,7,38,114,238,81,3.28,0.51,Low,9,1,0.02,High,Manual,32,1,Public,No,No,Backend,UK,Contract,Low,37,1,Moderate Users
2346,2024-04-08,IT,Recruiter,Copilot,Research,1,Coding,1,70,217,153,46,3.71,0.65,Low,7,3,0.15,Medium,Manual,33,27,Internal,No,No,Backend,India,Intern,Low,54,1,Moderate Users
3019,2024-03-08,Marketing,Support Agent,Claude,Reporting,7,Data Analysis,2,67,208,221,99,4.17,0.93,Low,5,4,0.13,Low,Fully Automated,29,8,Internal,No,No,HR Ops,India,Full-time,High,25,0,Low AI Users
4180,2024-03-18,Product,Manager,Gemini,Research,24,Documentation,9,108,230,181,87,0.63,0.74,Low,5,1,0.23,Medium,Manual,3,9,Internal,No,Yes,HR Ops,India,Full-time,Low,56,0,Low AI Users
3740,2024-05-25,Engineering,Sales Executive,Claude,Documentation,36,Testing,7,61,178,203,83,3.53,0.71,High,9,3,0.02,Low,Manual,9,10,Internal,No,Yes,Backend,Germany,Full-time,High,40,1,Moderate Users
3298,2024-03-15,Sales,Finance Analyst,Claude,Content Writing,3,Report Generation,4,57,191,297,90,3.33,0.62,Low,8,0,0.0,Medium,Semi-Automated,10,26,Public,Yes,Yes,Frontend,Germany,Intern,Low,58,1,Moderate Users
3529,2025-05-28,HR,Developer,Claude,Documentation,8,Research,6,54,141,250,92,1.36,0.98,Low,5,4,0.0,Medium,Manual,2,23,Internal,Yes,No,Finance Ops,India,Intern,Medium,84,2,High AI Users
3762,2025-10-30,IT,Support Agent,ChatGPT,Brainstorming,14,Report Generation,6,52,38,37,73,0.5,0.73,High,6,2,0.09,High,Fully Automated,13,35,Public,No,Yes,Backend,USA,Contract,Medium,61,1,Moderate Users
1815,2024-03-27,Sales,Analyst,Perplexity,Coding,20,Coding,7,88,232,168,23,1.97,0.75,Medium,6,3,0.04,High,Fully Automated,28,11,Internal,No,No,Finance Ops,USA,Contract,Low,69,0,Low AI Users
1681,2024-02-17,Finance,Finance Analyst,Copilot,Content Writing,32,Documentation,4,113,231,103,41,4.85,0.78,High,8,4,0.21,Medium,Manual,33,9,Public,Yes,No,HR Ops,India,Intern,High,79,0,Low AI Users
3222,2025-07-30,HR,Developer,Perplexity,Brainstorming,25,Testing,9,80,139,142,76,2.14,0.99,Low,5,0,0.28,Low,Semi-Automated,22,13,Public,Yes,No,Finance Ops,USA,Full-time,High,90,0,Low AI Users
4418,2024-02-11,Marketing,Product Manager,Perplexity,Customer Support,7,Email Writing,1,85,103,106,29,2.16,0.95,Low,8,1,0.12,Low,Semi-Automated,16,16,Confidential,Yes,No,Frontend,Australia,Full-time,High,56,0,Low AI Users
2193,2024-05-13,Product,Analyst,Copilot,Reporting,18,Testing,5,115,233,283,58,4.07,0.73,High,5,3,0.21,Medium,Semi-Automated,38,35,Confidential,No,No,Data,USA,Full-time,Low,79,0,Low AI Users
1001,2025-08-15,IT,Sales Executive,Perplexity,Data Analysis,12,Data Analysis,9,66,24,250,83,4.02,0.74,High,7,0,0.16,Medium,Manual,7,13,Public,No,Yes,Support,Canada,Intern,Low,30,1,Moderate Users
4717,2024-01-19,Product,Finance Analyst,Gemini,Documentation,35,Email Writing,1,107,12,143,58,1.5,0.53,High,7,2,0.17,Medium,Manual,14,3,Public,Yes,No,Sales Ops,India,Full-time,Medium,16,1,Moderate Users
1638,2025-11-22,HR,Sales Executive,ChatGPT,Reporting,8,Testing,3,19,94,192,82,3.6,0.95,High,9,3,0.26,High,Semi-Automated,31,22,Internal,Yes,No,Frontend,UK,Full-time,Medium,50,2,High AI Users
4629,2024-04-29,Engineering,Finance Analyst,Perplexity,Documentation,19,Research,9,50,102,163,32,3.71,0.84,Medium,8,2,0.12,High,Semi-Automated,34,21,Public,Yes,Yes,Marketing Ops,USA,Contract,High,96,2,High AI Users
3753,2024-11-30,Marketing,Data Scientist,Copilot,Email Drafting,28,Documentation,8,108,165,292,24,4.67,0.69,High,8,0,0.01,Low,Semi-Automated,30,2,Confidential,No,No,IT Admin,Canada,Full-time,Medium,14,0,Low AI Users
3409,2025-06-14,Customer Support,Recruiter,Copilot,Content Writing,4,Testing,7,41,158,167,23,0.83,0.7,High,7,0,0.05,High,Manual,30,25,Internal,No,No,Backend,Australia,Full-time,Low,91,2,High AI Users
4792,2024-03-10,IT,Recruiter,Perplexity,Customer Support,15,Testing,3,59,208,263,76,1.11,0.89,Low,9,2,0.28,Medium,Fully Automated,18,16,Internal,No,No,Finance Ops,UK,Contract,Medium,41,2,High AI Users
4367,2025-03-09,Marketing,Sales Executive,Copilot,Content Writing,11,Data Analysis,7,54,43,133,42,3.31,0.53,High,6,3,0.17,Low,Fully Automated,12,18,Confidential,Yes,No,Sales Ops,Australia,Contract,High,46,1,Moderate Users
3617,2024-07-07,Operations,Product Manager,Gemini,Research,16,Coding,7,107,37,172,25,4.57,0.65,Medium,9,3,0.15,Low,Semi-Automated,10,19,Confidential,Yes,No,IT Admin,India,Intern,Low,89,0,Low AI Users
1589,2025-02-06,IT,Manager,ChatGPT,Customer Support,26,Report Generation,9,39,10,277,70,2.86,0.57,High,9,1,0.02,Medium,Fully Automated,21,7,Public,Yes,No,Backend,USA,Contract,Medium,86,1,Moderate Users
1201,2025-08-28,Sales,Data Scientist,Gemini,Documentation,27,Data Analysis,5,52,49,102,45,2.86,0.61,High,5,1,0.02,High,Semi-Automated,12,34,Confidential,Yes,No,Backend,Canada,Full-time,Low,18,1,Moderate Users
2004,2025-10-23,Finance,Analyst,Copilot,Brainstorming,38,Documentation,9,103,94,284,79,4.93,0.68,Medium,7,0,0.26,High,Fully Automated,37,19,Public,Yes,Yes,Support,Australia,Full-time,Medium,66,0,Low AI Users
2312,2025-01-21,Product,Analyst,Copilot,Brainstorming,1,Report Generation,9,16,144,201,20,2.15,0.95,High,8,4,0.05,Low,Manual,30,34,Internal,Yes,Yes,Sales Ops,UK,Full-time,Medium,29,2,High AI Users
